"","WaveHeight","WaveDir","WavePeriod","WindSpeed","WindDirection","Tide","DateTime"
"1012",0.9,"W",6,2.1,"NNE",0.05,2019-12-30 05:00:00
"1013",0.9,"S",6.5,3.3,"NNW",0.18,2019-12-30 04:00:00
"1014",0.9,"SE",6.6,2.8,"NNE",0.29,2019-12-30 03:00:00
"1015",0.9,"S",5.5,3.6,"NNE",0.36,2019-12-30 02:00:00
"1016",0.9,"W",5.2,3.2,"N",0.39,2019-12-30 01:00:00
"1017",1,"SE",5.3,3.6,"NNW",0.36,2019-12-30 00:00:00
"1018",1.1,"SE",5,4.1,"NNW",0.28,2019-12-29 23:00:00
"1019",1,"SW",5.1,3.6,"NNW",0.17,2019-12-29 22:00:00
"1020",1.2,"SE",5.3,5,"NW",0.08,2019-12-29 21:00:00
"1021",1.2,"SE",5.2,3.4,"NW",0.02,2019-12-29 20:00:00
"1022",1.3,"SE",5.6,5.3,"NW",-0.01,2019-12-29 19:00:00
"1023",1.3,"SE",5.8,5.5,"NW",0,2019-12-29 18:00:00
"1024",1.3,"SE",6.4,4.7,"NW",0.05,2019-12-29 17:00:00
"1025",1.3,"E",5.9,2.8,"WNW",0.11,2019-12-29 16:00:00
"1026",1.3,"E",6.5,2.6,"WNW",0.16,2019-12-29 15:00:00
"1027",1.2,"W",6.7,4,"NW",0.18,2019-12-29 14:00:00
"1028",1.1,"NW",6,5.2,"NW",0.18,2019-12-29 13:00:00
"1029",1.3,"SE",6.1,5.3,"WNW",0.12,2019-12-29 12:00:00
"1030",1.3,"S",5.8,2.6,"WNW",0.01,2019-12-29 11:00:00
"1031",1.4,"SE",6.1,2.6,"NW",-0.12,2019-12-29 10:00:00
"1032",1.5,"SE",6.2,2.1,"NNW",-0.23,2019-12-29 09:00:00
"1033",1.2,"SE",5.9,2.4,"N",-0.27,2019-12-29 08:00:00
"1034",1.3,"SE",6,3.8,"N",-0.26,2019-12-29 07:00:00
"1035",1.3,"S",6.6,3.9,"N",-0.19,2019-12-29 06:00:00
"1036",1.3,"SE",6.7,3.3,"N",-0.06,2019-12-29 05:00:00
"1037",1.1,"SE",6.1,3.2,"NNW",0.09,2019-12-29 04:00:00
"1038",1.2,"SE",6.2,4.4,"N",0.25,2019-12-29 03:00:00
"1039",1.2,"SE",6.4,3.5,"NNW",0.4,2019-12-29 02:00:00
"1040",1.1,"SE",6,3.7,"N",0.49,2019-12-29 01:00:00
"1041",1,"SE",5.7,3.8,"N",0.51,2019-12-29 00:00:00
"1042",1.1,"SE",6.1,3,"N",0.48,2019-12-28 23:00:00
"1043",1.1,"S",5.4,3.7,"NNW",0.37,2019-12-28 22:00:00
"1044",1,"S",5.6,5,"NW",0.25,2019-12-28 21:00:00
"1045",0.9,"S",5.5,5.1,"NW",0.12,2019-12-28 20:00:00
"1046",1,"S",5.4,4.3,"NW",0.02,2019-12-28 19:00:00
"1047",1.1,"SE",6.2,3.6,"WNW",-0.02,2019-12-28 18:00:00
"1048",1,"SE",5.9,3,"WNW",-0.04,2019-12-28 17:00:00
"1049",1.2,"SE",6.4,3.7,"W",-0.03,2019-12-28 16:00:00
"1050",1.2,"E",6.7,3.6,"W",0,2019-12-28 15:00:00
"1051",1,"SE",6.9,3.9,"WNW",0.04,2019-12-28 14:00:00
"1052",1,"S",6.5,3.3,"WNW",0.07,2019-12-28 13:00:00
"1053",1,"S",6.3,3.8,"W",0.05,2019-12-28 12:00:00
"1054",1,"SE",5.6,2.1,"WSW",-0.01,2019-12-28 11:00:00
"1055",1,"SE",5.5,1.4,"W",-0.12,2019-12-28 10:00:00
"1056",0.9,"S",5.2,1.4,"-",-0.25,2019-12-28 09:00:00
"1057",1,"SE",5.9,1.1,"NNW",-0.35,2019-12-28 08:00:00
"1058",0.9,"SE",6,2,"N",-0.39,2019-12-28 07:00:00
"1059",0.8,"SE",5.6,2,"NNE",-0.39,2019-12-28 06:00:00
"1060",0.8,"SE",5.4,1.6,"NNW",-0.29,2019-12-28 05:00:00
"1061",1,"SE",6,2.1,"N",-0.14,2019-12-28 04:00:00
"1062",0.9,"SE",5.4,1.9,"NNW",0.04,2019-12-28 03:00:00
"1063",1.1,"W",5.5,3,"NNW",0.24,2019-12-28 02:00:00
"1064",0.9,"SE",6.1,2.5,"NNW",0.44,2019-12-28 01:00:00
"1065",1.1,"SE",5.7,2.3,"NNE",0.55,2019-12-28 00:00:00
"1066",1.1,"SW",5.3,4.4,"NNW",0.58,2019-12-27 23:00:00
"1067",1.1,"SE",5.1,5.2,"NNW",0.53,2019-12-27 22:00:00
"1068",0.9,"SE",5.3,5.5,"NNW",0.42,2019-12-27 21:00:00
"1069",0.9,"SE",5.3,5.6,"NW",0.29,2019-12-27 20:00:00
"1070",0.8,"SE",5.4,6.3,"NW",0.14,2019-12-27 19:00:00
"1071",0.8,"W",5.4,5.8,"NW",0,2019-12-27 18:00:00
"1072",1,"SE",5.2,5.4,"NW",-0.07,2019-12-27 17:00:00
"1073",1,"NW",5,3.3,"WNW",-0.1,2019-12-27 16:00:00
"1074",1,"W",5.8,2.25,"-",-0.1,2019-12-27 15:00:00
"1075",1.1,"W",5.6,1.2,"WSW",-0.07,2019-12-27 14:00:00
"1076",0.8,"SW",5.5,3,"NW",-0.03,2019-12-27 13:00:00
"1077",0.7,"SE",6.1,2.5,"NW",0.01,2019-12-27 12:00:00
"1078",0.6,"SE",5.2,1.9,"NW",0,2019-12-27 11:00:00
"1079",0.7,"W",4.7,4.2,"NNW",-0.08,2019-12-27 10:00:00
"1080",0.8,"SE",4.7,4.4,"N",-0.19,2019-12-27 09:00:00
"1081",0.7,"SE",5,4.7,"N",-0.3,2019-12-27 08:00:00
"1082",0.8,"W",5,5.4,"NNW",-0.4,2019-12-27 07:00:00
"1083",0.7,"NW",4.8,4.6,"NNW",-0.45,2019-12-27 06:00:00
"1084",0.6,"W",4.4,5,"NNW",-0.43,2019-12-27 05:00:00
"1085",0.5,"SE",4.5,2.4,"N",-0.31,2019-12-27 04:00:00
"1086",0.6,"W",4.7,2.7,"NNW",-0.12,2019-12-27 03:00:00
"1087",0.7,"SE",5,4,"NNW",0.1,2019-12-27 02:00:00
"1088",0.8,"SE",5.2,1.6,"N",0.33,2019-12-27 01:00:00
"1089",0.7,"SE",5.1,1.7,"NNE",0.53,2019-12-27 00:00:00
"1090",0.6,"SE",5.1,2.15,"-",0.67,2019-12-26 23:00:00
"1091",0.7,"NW",4.9,2.6,"NW",0.68,2019-12-26 22:00:00
"1092",0.7,"W",5.1,2.6,"NNW",0.63,2019-12-26 21:00:00
"1093",0.7,"SE",5.1,3.9,"NNW",0.53,2019-12-26 20:00:00
"1094",0.7,"SE",5,4.6,"NNW",0.36,2019-12-26 19:00:00
"1095",0.6,"SE",4.7,6.6,"NNW",0.18,2019-12-26 18:00:00
"1096",0.7,"W",4.4,6.9,"NW",0.01,2019-12-26 17:00:00
"1097",0.7,"SE",4.7,6.9,"NNW",-0.07,2019-12-26 16:00:00
"1098",0.7,"SE",4.5,6.3,"NW",-0.09,2019-12-26 15:00:00
"1099",0.8,"SE",5.1,6.2,"NW",-0.11,2019-12-26 14:00:00
"1100",0.8,"NW",5.4,5.9,"NW",-0.07,2019-12-26 13:00:00
"1101",0.8,"SE",5.4,4.2,"NNW",-0.03,2019-12-26 12:00:00
"1102",0.6,"SE",6.6,3.7,"NNW",0.02,2019-12-26 11:00:00
"1103",0.6,"SE",5.6,3.4,"NW",0.02,2019-12-26 10:00:00
